principal,rate,period
4186.049022955014,0.06559782474462145,8
3234.923963225956,0.04565581178966477,9
2322.468285245118,0.06635014942943994,9
4380.951984014043,0.05773716339581174,6
2821.7455578576187,0.059265235222378046,3
1370.7407686326424,0.03730704305228287,2
2819.6170908537592,0.06550874118132545,1
4487.873584600586,0.061758152698744795,8
2793.128587577782,0.03233923310916097,8
1057.3965909614005,0.06598340482519748,6
3445.9412956658784,0.051815797621862045,2
4983.320013645594,0.05786332721288236,8
4268.994336162047,0.06305701540684736,8
3468.9517864725917,0.03921312345826574,4
4657.59554719154,0.04373084181727694,4
4254.326726604248,0.06226968157521143,3
2994.557410960162,0.04484861390035279,4
3364.881141629527,0.056157831989209255,5
3925.1712368120793,0.06275158905402192,1
4385.704655915459,0.06099237369411884,1
1232.7056095068456,0.05418849798116557,9
4099.215428644604,0.06697386760285155,5
2790.013759912808,0.04191403837073625,9
3643.194241206163,0.04714373031195325,2
4058.5320438354,0.060907515924328304,3
3158.0077001097934,0.06047571306727252,5
1634.0594023215963,0.05638433113665495,9
2638.1073260730645,0.03502347385349181,8
1307.4919750095191,0.053138480063212465,3
3757.2027646210554,0.0686360439969739,8
4814.824727852334,0.040556914802160754,4
4181.011248896748,0.03275891590001555,8
2559.1456911484747,0.030590695317022052,7
3337.1659840219772,0.05413746757608949,3
2216.802703387477,0.0320858578196579,1
3164.18239821986,0.06700435092443555,3
2202.9076231385607,0.06536735894330167,4
3953.29902719444,0.06604835313786352,7
2037.3660319481019,0.05592979058561688,9
4856.081561735578,0.031241041830678176,3
3647.7949286941257,0.052473743217580776,7
1275.1113907353752,0.03310083790177632,1
1043.1110540227726,0.03328563835547233,5
4988.185376820402,0.03222751285569962,6
1882.0223128631742,0.03485776505971643,4
2250.2509938287103,0.05115342799973434,5
1833.6560568084335,0.05267497570359664,2
4712.407089884729,0.061075022310602446,1
3608.051438674456,0.06132964953791475,5
3017.545294224443,0.04192883184512184,3
3230.6032579702814,0.04778528554674096,4
2271.491389196749,0.05034259166304937,3
3456.7000094553655,0.030210639942031756,1
2678.4014538197275,0.06509161418542929,6
1796.9125856967166,0.049918469797432426,9
3626.4203988395257,0.05316476873076676,9
2495.3622770368484,0.039274899219925115,3
4140.265516468646,0.06104156812772603,1
2661.5798300381084,0.04445640697951515,5
3033.0855001847854,0.05737327552721041,5
4149.8659167235855,0.05063251725127561,9
2791.5123716789244,0.06377153523020429,5
4864.884540496658,0.05126712813800918,4
4172.114668780447,0.06374461943603082,3
4305.721621259914,0.04319114383161157,4
4815.681866814911,0.044003450993152844,3
2555.40251537283,0.058339088352338406,8
3320.3210567286833,0.057662253695512075,3
3774.366963182414,0.034447743860964664,7
3693.833934162523,0.04235918336065997,2
4811.747178244078,0.03514797133186526,5
2153.3945355133383,0.03933059288053208,8
2165.4461145039677,0.044882821164497856,2
4672.017608156587,0.06921120071769274,3
4197.222566906239,0.044848749812762725,6
1813.426496278391,0.04788479881795078,1
3280.1875123710706,0.033055971478110416,3
3983.054936385313,0.044849861816468134,3
2412.1455617900365,0.042105990649630304,5
2737.5290048855604,0.04463897410121394,9
3301.586446643572,0.03474117742995651,4
2868.4342301928423,0.056275981183656704,4
4012.1695602761315,0.033106999748216695,8
1023.7550147322789,0.05785027112752207,1
2738.530097564202,0.03943756459831108,1
2350.3255013154862,0.05787312482510351,9
3436.6562113193077,0.04794021900085699,5
4103.833767525439,0.06841730482471932,1
1304.580648806121,0.04559235154589528,1
1632.2389344047697,0.06271653263540697,4
3660.3264965681333,0.06756689595238494,1
3953.6097640616676,0.03149366221009641,9
3352.8071083153413,0.05398587575468887,9
4931.213395871706,0.04039447774361617,2
2997.8459564262985,0.039369416131678894,3
1545.1693403905745,0.050459553376661595,9
3745.16424148432,0.06763194905728467,1
3408.302088779192,0.0324769868692719,8
3361.6859001210537,0.068365465090539,1
3183.414540985593,0.062263717434562264,3
4756.382838198156,0.06600831620529576,3
1516.6255873062319,0.03201427733900662,5
1292.7891940999134,0.0420293688744122,7
1616.4686775092791,0.03488911313480195,9
1979.9608396198018,0.04606188885529292,8
3371.7852777458766,0.03694207227842924,4
3449.7009963869373,0.03276547627673621,5
1930.407509828337,0.05587868146614206,1
2956.90199724375,0.05135982357007239,4
2928.247411070939,0.06527816107955918,8
2812.4430651408998,0.03624162385373427,9
4214.181179650633,0.043915069531274435,9
2886.7722795025275,0.05330898825129006,2
4033.461983824664,0.0332387848347116,1
1665.9245272191922,0.06569012445725478,3
3127.8693762926723,0.06863697738317216,7
4296.419104252782,0.05152734136975902,2
1710.8663356650306,0.06311644170406155,7
2859.688674790649,0.04966736110583338,8
3436.317264142867,0.03382666588922643,2
1739.0982993491493,0.0460768307867816,6
4027.0624236456124,0.05102200949818329,8
1315.9849911852698,0.05929328704082861,7
4785.662035630875,0.035411148977880114,7
2872.8859768725433,0.04760922646152508,6
2344.492345461906,0.05782607588549387,2
1467.2280286505616,0.05531550772693017,4
2730.386572271459,0.03336147495740799,9
3639.216117563087,0.04345747446485837,5
1377.9491165695363,0.03191396287059828,9
2225.0763806709942,0.0359846906054341,6
4344.070331090845,0.03836104603208625,7
3584.724102393309,0.04660733414109003,3
1825.4920474304956,0.05003363007848188,5
1643.6391831723568,0.06291522123736024,2
4617.9401048036,0.061108052546399505,8
2148.0808853639373,0.049998574866617754,5
1718.0006755945212,0.04237823309448508,7
4999.85607417041,0.035315438775035374,5
2236.7673111116237,0.06533493937266673,9
1498.9607512374548,0.04825121896219184,5
2847.0305190117883,0.05473875971142968,2
2737.3804407939283,0.05781932710384982,7
4707.2099033213235,0.05979748521489464,1
1536.8197899052188,0.06293641898302521,4
1364.5456245172275,0.04962276067908761,7
1371.9146836267205,0.047329928957177275,2
4617.149863288945,0.060116368945969736,8
2797.4767118443087,0.04445399964188461,1
1602.4261126209026,0.03218347803118061,5
3375.3203935171623,0.06263781173926096,3
3150.4934226033283,0.05612720988191789,4
1793.6269909955972,0.04836422377422712,3
3412.152557705484,0.06921174920350578,2
2360.9249372677823,0.05704788258057562,3
1953.4830709234798,0.035356989194189364,2
3041.6024435961126,0.04403094885103372,2
2166.5970460655503,0.0513997836265291,3
1888.559687044853,0.0616952512003335,5
4518.889633198696,0.06409411623125921,3
1623.050306293669,0.05365235648516627,6
2122.35990913933,0.033091380082352045,7
2544.553519399303,0.04499839755571022,8
2094.553241200091,0.04352223930878779,7
1842.8425703110784,0.06520740334657994,8
4084.584388218352,0.036141518677126935,4
2316.064634894326,0.04054111585988282,2
1450.051830797354,0.03189136725212292,9
3163.580649826783,0.04863592650798586,5
1501.9539889456412,0.036457677885488586,9
2430.078429763712,0.06906098850603369,2
4527.307049089135,0.04725731007685992,1
2476.6447804248787,0.0662363419135998,5
3530.035897153,0.0381041693326518,7
3058.502144034525,0.05286338921547043,2
1550.8993831119024,0.059643562403439584,3
3596.2783911633405,0.06179177338248297,9
4424.139987735225,0.056621006932119265,1
1372.8498961813762,0.06996079447676729,1
4014.720356519166,0.058651687930565834,4
3760.8451260759125,0.05447042857872957,8
4466.6422999885835,0.06499173541344677,8
1416.367728533868,0.05872871317815825,1
2222.7815175867154,0.035212446141061726,4
3777.1659489054964,0.060760394607456775,6
1088.071915546601,0.036026816151784054,1
3936.3027109219547,0.03594695124571389,1
4431.914316004484,0.04161839985889801,4
2813.21620950703,0.05986313328077225,4
2737.3196137066084,0.053372463558763635,8
2113.875848277464,0.04384198247604505,9
1020.2074800203493,0.062038594075010355,2
1745.214066665424,0.03376175431745003,6
4919.4564736894845,0.04188956051128431,2
4469.144308485426,0.0639300566815064,5
2066.0185549956855,0.044496220951134036,2
4854.995428484186,0.043050293656974964,1
2470.8504638131435,0.051405209306456014,4
2190.3414990047204,0.0663432551417974,9
1611.2305417995408,0.06848358074754687,5
4606.444278042696,0.033171144593372344,3
4947.969964267437,0.06793879060806768,8
2309.6456162107297,0.06843100836570118,7
3813.7216934337075,0.04397483927988001,3
2341.2136392382185,0.03072314634964611,2
1419.962957221821,0.04411253515153868,3
2570.7692275292957,0.06081841164399161,3
3206.279843044704,0.03490070183089392,3
1492.067036705977,0.03978909563102144,7
4273.0910991590445,0.03478426653557866,2
2989.452467573158,0.03136656192586084,5
1937.531810018292,0.06350602516784729,7
3371.0383141717734,0.05387278108406428,4
4173.037224217609,0.06506863064167873,1
2310.497396207903,0.034935055261941746,7
3805.9052976023777,0.057201869066326114,7
2711.436719922749,0.05300181643812221,4
4856.204675382403,0.06351164858868352,2
4083.7603464109266,0.04921446652224823,7
2425.403610088084,0.04149920596517184,9
1070.9918362470482,0.0503272975885255,1
3630.079581521712,0.049087050301338364,6
1791.4886343394091,0.05744494368798478,1
1487.516702596531,0.0677663094988558,9
4727.1058055871745,0.044664460363269126,7
4999.795880859667,0.052832189757243866,8
2079.5552822575405,0.04420819052804253,8
2207.074208663752,0.05231119817714084,5
1659.9557569526748,0.06650407187521057,1
2830.7391037184952,0.043181232490723406,7
4463.375039342991,0.0672952760448497,7
3806.0238084995112,0.06074688589159779,2
4385.32623230635,0.05906731286020919,8
1913.9266226943218,0.062230223216802966,4
3921.8242696339207,0.05175720875997885,7
4674.106513584241,0.03822824193225811,2
2125.6644568575616,0.06958760236762726,3
3762.6141743647404,0.04133086315562158,2
2602.629646759418,0.04132886771961878,6
2160.9065806356903,0.05110441528056432,4
4878.493875017398,0.04644841890311137,3
2394.5329198731706,0.033473544478698554,1
1431.398725042749,0.048340421726766114,1
2554.3568384813425,0.04358495380318611,5
2790.7131638399296,0.06658706498729927,3
4008.8433019969516,0.06576599062699645,4
4799.657067788011,0.054225310560080175,9
4268.22793517685,0.058508607699410464,4
4723.765245020424,0.05352343492990594,6
2900.2405198997244,0.03924082081142288,7
3877.266272945737,0.060259057928540444,6
2236.1983400496097,0.04086526303067667,8
1278.3484340760717,0.04462517130822527,8
2461.894101303974,0.06371620753422971,8
3791.6609133131906,0.044601919766171894,2
2098.488440992175,0.03192595155431955,8
4445.623582566084,0.030951269893054148,7
4163.091399931607,0.0592495021279858,3
1776.170196738412,0.03181046372739838,6
2323.3470499632267,0.06982852193517258,3
4301.210470196367,0.06971194243798531,4
1975.7511580451976,0.04678371776926105,2
2326.4085826685223,0.03990320104760667,8
2372.2677296923466,0.06230384719524676,4
4204.168111303066,0.05921078173479974,6
1148.1210624200671,0.06760170308175731,2
1295.1479324856573,0.03868970737592238,1
3313.8061926517503,0.06790935151997508,1
2588.4479639842666,0.053943290739975946,8
3531.5412784428304,0.052111356695406785,7
2065.8451047175313,0.054971571762240996,8
4638.330709926243,0.040839043526945805,7
4043.7675486978246,0.04483899654267212,6
1270.9848822015842,0.06537466351725554,9
4135.621909140136,0.05633285220719127,7
4878.329489249005,0.0645685967779113,2
4769.742482349891,0.041478919502101676,1
3941.935192101791,0.032934820006265825,2
1494.3750139248623,0.03540626047160637,5
3304.3070633618163,0.04033272528980004,3
2136.930915361955,0.04977007791571092,1
4880.851774544989,0.0376701762936877,2
3869.9429014464376,0.05714337481551862,2
3443.062359149677,0.06112666745235625,2
3780.3521704189047,0.05852300853997043,3
2751.9165164387223,0.05911337396190824,3
2490.947005750427,0.05280740962056257,5
4743.198317759857,0.05977890892904122,2
2327.708539170747,0.06539113700260646,9
1165.7445269308773,0.055561617586093445,1
2603.3606166178297,0.06773567362619268,3
4161.361410486688,0.05239789483015364,5
3593.8734321956777,0.056699026416907966,8
4848.683101911499,0.049036577916260746,3
1424.8074704765504,0.0520400930379529,3
4646.185208917534,0.06018098404554353,5
2475.396775656249,0.06993358506646274,3
2896.010341687649,0.0319040805537716,7
2713.928617956938,0.051873151001797665,1
1465.8091243697659,0.04637519874856046,3
1991.1858229007548,0.06717804700771796,6
3969.086276919168,0.036196648041955576,8
1092.0301673827807,0.06294859534427963,9
1535.551097545098,0.03521675288439755,2
1100.8406751654004,0.06091429856204378,1
4429.552229294197,0.06570992788613367,2
3469.2993111271185,0.059860420705877035,4
1679.7146484742352,0.0679778153449059,7
4075.0888922150143,0.05401257700437762,7
4867.202389806215,0.041238546468945356,9
4738.241498120073,0.06469697510506539,4
4686.190191248661,0.05998897903278698,6
1031.240861622973,0.06353738816981794,2
3356.053955941114,0.0511627497228856,7
2026.530466556117,0.06369153705029583,4
3258.588857239435,0.03460699820446827,2
2272.121156642219,0.06678544535794234,1
1614.6661710904505,0.03903685831049853,7
2777.9748934333866,0.06142114875701084,7
2980.3853087054936,0.030039299489892382,4
4959.062027390499,0.06718933565627501,8
1169.5515365541605,0.06806437388316311,7
2204.6207955891064,0.06744527121952612,6
4407.575380353291,0.05194944856180003,6
3638.7819925041713,0.03708535533548377,8
4306.732127383583,0.03300938432333152,2
3641.1636742391115,0.05489015151541392,3
4038.1452365845316,0.051335993285557574,7
2971.686999988229,0.04889099016292214,8
1819.51077159039,0.034092891972390044,9
4240.0154433488,0.06498348431050248,1
3271.2826186558764,0.05911315077146644,9
1558.0207751473188,0.06497719594969523,2
4219.5761074834645,0.0456070878026178,6
4834.343641450313,0.054653622663778365,6
2384.6554905138632,0.049176886128640906,2
2174.049008345774,0.06932794674001398,5
1327.1007128302645,0.045599282908762875,2
3657.9649057976626,0.06262413333062264,4
4835.846473985986,0.05359125115210504,3
1543.9707599664305,0.04258562360919799,6
2940.638525277262,0.04647182306154521,2
1392.9527386129914,0.04409332275100159,5
1136.4396148392632,0.06059867606020458,1
3658.004202670582,0.056660404905944456,4
4470.748701373992,0.03464913862839714,4
2350.282144504119,0.06095547890014604,2
4503.060697640397,0.04845392276288436,5
1468.2123966041277,0.04306079220747538,7
1951.842727669905,0.04495563424502643,4
4606.426907626874,0.0352033578318542,4
3034.039574762681,0.04249262968915115,8
3432.7695351880966,0.036929653905539504,6
1152.0729301700317,0.048304258261219056,9
1513.5596405915558,0.05111650983884564,2
1223.1632500034127,0.06960078494762886,1
4620.002959798677,0.0607558867314045,8
1539.179855483788,0.05115575554414834,9
4398.691306435018,0.04497313011084529,2
2404.1387974898125,0.03636027634464337,3
4202.38998546312,0.04517190746541464,6
2460.1741898269893,0.051783196701884686,9
2070.736158771506,0.03711238797823704,4
1374.642804756229,0.06599656201739075,3
2122.826362296535,0.05556468613958672,2
2885.9188668691195,0.04620132716857875,2
4270.035195587182,0.061770245458941074,6
2810.0598190747914,0.03538196303789873,6
4885.74229975047,0.06351138613859389,2
3166.5320434192918,0.030756923775946382,2
1099.7825192457738,0.045803370906448385,9
2661.4692007650897,0.0523517587520706,7
3755.596429546055,0.036717045782554754,9
1937.1665849992992,0.0567925916488603,7
3794.519803392635,0.06844435124188855,8
3014.7892207260647,0.033236708672102246,4
1102.9511023324612,0.030369435279755386,4
4097.411797920822,0.05833047274810606,3
3241.4948152563006,0.06173424318349714,9
1329.9740123243735,0.04665107828393557,5
2900.8561338490917,0.04383736838320992,7
2149.1715270989866,0.044065402954192576,8
4518.726170351732,0.06354153805496365,3
2139.708211228995,0.03231207730468008,1
4766.748283896795,0.061847584637290266,6
3184.53099738845,0.035667861886140385,1
2294.4548381868854,0.06283200808874345,4
4254.180069670309,0.05165858612725308,5
3789.6015134630634,0.06343692283596694,8
2655.849982783518,0.03584029595386839,2
3518.4732108263725,0.03578745630798037,3
4114.337056113125,0.03860390191557308,6
4406.231177133957,0.050701029059141964,8
4265.650854856254,0.047721225028116473,7
1664.3083543736718,0.04046402636542996,8
4313.558210014342,0.04120067839561577,3
1234.5162355350885,0.0606435563501053,6
1800.6827262022744,0.03311491228012444,3
3491.7068802639565,0.0659275975482839,9
1458.7701017876175,0.04577468028159726,4
3413.3903802248,0.060120100706720664,4
2231.862765454255,0.03618443212711005,3
2717.8663406185933,0.06155360652725083,4
2260.606013781912,0.040174185572660795,1
1280.694271459618,0.03009866642164029,5
3003.0350116878435,0.06108534914675319,4
4854.39777757955,0.05361194581150377,3
3447.1333926405086,0.05685825497986635,1
2200.127486468501,0.05394504630395987,5
4824.599336496076,0.03929273964446694,6
2556.9490078089093,0.04316418240273003,4
3790.070935475374,0.030296556696282007,3
3536.451219689777,0.06648327930095149,3
4811.643392155406,0.047554632955390544,6
4658.4107779793485,0.03672321856315101,5
1592.0162254001248,0.030016942802405747,2
1342.74349891769,0.06140750411102354,5
4238.569311195319,0.043749669714740785,7
4619.772853187293,0.04137722486987132,4
2971.8944156915977,0.05125988758889028,3
3763.0450953351,0.049702416730962595,4
1279.1531207136727,0.05475530552126054,1
1879.2175914258873,0.030168499164813824,4
1597.5047786268847,0.04459461475727318,5
3404.642334200136,0.06898328487856092,7
1790.1595750644287,0.03828820021671232,3
1239.3852622034026,0.043126121660042316,8
2208.829130944043,0.034562613426834574,5
3708.849716455811,0.05001601521258166,3
3311.454897047418,0.046026889590440295,1
2322.8998619785434,0.04617533620099026,5
4333.915503373506,0.04686113857427118,3
2105.0764320483586,0.058083785816682755,8
2042.1905534627306,0.048076526098040924,6
3239.7896431583526,0.040423232703545094,4
2912.8625593831025,0.04972466650326708,1
2783.8906424014426,0.06782755889651432,6
1623.1424758162686,0.04884668989183581,5
3018.5847665319643,0.03556046790033819,2
2036.0756691017768,0.06293805980345742,9
2568.7195304760617,0.06669915490655345,9
3934.2817906824253,0.04361960686593789,6
4747.451302237423,0.03088278375765216,8
4095.4518607572973,0.06222823868402658,9
2622.535578493055,0.043004047167618936,3
3372.1325573150557,0.05190959619175961,4
3985.991263502816,0.06138550923803301,6
2656.884200383566,0.04907193279088955,2
2440.9926352492043,0.04169593458243809,8
1540.973183823453,0.06426506980769092,2
3945.0432059035024,0.06692325022527237,1
4354.034363230499,0.058677673950207176,3
2266.3376441198116,0.030483881403238534,2
4134.031062570141,0.031725687693885736,1
3440.85223334795,0.053108942552968705,7
4136.332185612976,0.0610320896427288,8
2645.349532598658,0.03565741583751557,8
3990.305454598427,0.06610078035558685,1
2634.0364715905043,0.06668072002449943,8
1355.0319416778116,0.06168789087176851,6
3202.315672539776,0.05594013458576371,2
2817.3149055545828,0.04469306326890202,4
2011.5195488063086,0.03370581282145533,5
4568.4533398670765,0.06755834799032968,1
2531.413222144005,0.041373207551847306,2
1156.5044457291256,0.037316128550257864,1
2528.5429608103614,0.06792114078454188,1
2698.039231601479,0.05387886924622019,5
4446.55089277664,0.06819609762072576,5
4196.7328324201735,0.06318198682495535,1
1799.866343631697,0.041639239862986885,6
4356.116903835484,0.05663727919843406,3
1991.7089130146608,0.05431069733796982,6
2367.736592657172,0.04589901225634656,3
1307.2738159099654,0.0516825424873891,7
1221.4252525374554,0.05111600296345695,2
3723.44048324455,0.03259291567471395,1
4693.364338086933,0.037182490159731754,8
2972.067416951315,0.0518226962678153,8
4376.374847834332,0.03174012403534805,3
4175.004998770613,0.06240548720645521,9
3658.714893525317,0.04569408648114055,4
4912.915724471114,0.03302453912195117,4
4208.751683505544,0.06365452174365674,4
2099.377576857046,0.03274376626069514,9
4156.056984884432,0.03674119755708697,4
3770.6465851356143,0.06066655063096364,3
2598.0817865454064,0.0673463566259403,5
1307.18988090846,0.03138364223205663,2
1857.4381184723989,0.03241991151416678,3
4188.95156657342,0.04930509715325254,1
1993.941152544197,0.046795338158207016,2
4991.431932093392,0.06853629903015197,1
3775.9525599541785,0.04789717381202707,9
2908.8899228704313,0.05841229949394863,4
3281.7467608477086,0.04401593616351886,7
3443.4908941657445,0.03737062281987614,4
4875.779280130493,0.05758264297117006,7
1646.964778526078,0.04821057484450626,5
2089.583210643018,0.05276973302297473,7
3838.3641918849744,0.06218621024679988,4
1959.4319325742622,0.04413755284576722,5
4485.188648808201,0.04970076965777071,9
2386.136702632474,0.05027414954803844,7
1723.3575996632762,0.03273143551570543,2
1190.4830433992738,0.05750050684628914,9
3382.3801612718,0.04775511110528001,8
4301.128758218207,0.05396655128951271,6
2095.172444595165,0.06547822966374625,7
4670.157945035281,0.040489290748581784,9
4030.9370804720193,0.056947492191170186,7
1245.202729995139,0.052303198454193484,2
3290.5319866989994,0.05164284029054871,5
3269.763761301063,0.06745938197007778,9
1809.489219743921,0.044363550463341825,1
2338.177514662886,0.0327331976407822,2
2833.115574335049,0.04369115567929658,3
1192.3112849496738,0.030245418977781248,1
1599.1056371435516,0.0629048156300979,9
1656.0175564422348,0.06955737488478227,9
2516.9430178255634,0.06251162252022524,7
3989.429834706322,0.06175250565943628,2
4325.214636389035,0.05580900285952714,1
1651.3961840681554,0.0530205476911821,8
4007.6241440270796,0.052711582395042034,9
3682.8398335526776,0.046212933622757524,1
4562.749567655514,0.03693207501953033,2
4875.165015780687,0.05611403402014676,4
1497.8424352397642,0.031007106859547617,1
1322.6954456832668,0.039270309140201985,7
4198.920515808037,0.03016954540864973,5
1648.6834923434337,0.04996697993891892,5
1778.2980970288277,0.04425746849229914,9
4528.143690103308,0.04708475701364769,6
4755.8595884101,0.052933681750415455,4
2273.884975691896,0.0330420011173673,7
4368.6724017519755,0.040511629486919526,3
4435.427638254604,0.03920064642658498,7
3421.561922008145,0.06545313761657479,2
3264.3537922525798,0.05964957740283951,7
3303.3536369824387,0.03743574693902494,4
2205.1567505708913,0.06353397983386459,9
3475.468155755963,0.0497090881666147,5
1974.3210844342802,0.06249831574813779,3
1710.5291603024352,0.059263385213118344,7
2651.8018176960254,0.0444664696678416,2
3823.1216919377407,0.054070329186600014,4
3485.710749405857,0.05398113463062459,5
4859.52831735881,0.0668027187272216,8
3585.82364546289,0.03384668337992299,8
1565.2561991836817,0.06358169667332197,5
1644.8728531700722,0.04574506317798853,8
1372.2685603113284,0.03562384905512594,5
1764.695059988052,0.04144537344497621,6
3391.803602716484,0.03697105212706918,7
4353.145900059261,0.033568821986340903,2
4575.470608269829,0.04046225410037001,2
2600.175546740194,0.047789870813485444,8
3234.332114348927,0.058520927929060794,9
4236.798368603253,0.06811481658973936,5
2248.282084780676,0.03752501318690152,2
3382.6760177547803,0.03362384165603261,5
1696.3300442146628,0.04583455828777996,5
2906.161362072379,0.05945344093950465,3
1692.2890414538733,0.0630171418914349,3
2849.7055611965825,0.038074443306950555,2
2587.2787670703183,0.043294701960800465,1
2733.0592940019733,0.0335615033124893,4
1974.8489044260718,0.04474039759737045,6
1544.1733695140247,0.042998927352748524,2
2102.6613116795425,0.05221188606745112,6
1958.3201569756366,0.058073069801423335,1
3937.184810337799,0.047931433252006356,6
3867.9002919261843,0.030052760993335363,4
3337.9319750570894,0.05951871415704021,1
1365.3351926751006,0.03805972475696997,7
3265.0474171201317,0.056047663873979484,5
1316.9481037623912,0.06562935805762464,6
1072.6920771049513,0.046364709602625245,5
2410.384460550623,0.031234554439440662,8
1962.1796762555978,0.06729161175608965,6
3378.5907257321705,0.04170527623371319,1
4714.569952278454,0.05914113766370353,9
3879.4081110847683,0.043696268197068344,2
4069.4434478839485,0.06366459874236662,2
4803.572441482491,0.05608248774760209,3
3536.3643235862705,0.041720668175975376,4
3310.9237656393025,0.03546169997636878,5
3407.4719038108337,0.03653453751566099,9
4463.221026269864,0.061107839072603004,4
2552.39614082794,0.03405199437234453,3
4181.344901552016,0.035831236125641534,5
3609.027739908646,0.053651723362004175,7
2218.2862031278537,0.035060221962500006,9
1054.7536439363666,0.03213631652300349,7
1839.6799603476798,0.03776116778297368,2
3799.9550585074444,0.041664666628504016,3
3318.761238980939,0.046055459942697004,9
2098.378799281144,0.057779762994959384,1
2737.2098856040957,0.06032034101420103,1
3644.5950623256526,0.055086622252088636,2
1508.344561959588,0.050833063966283815,6
2729.118323404866,0.03258177559548463,8
2666.4968599279177,0.04822206885024509,3
3170.4040804809624,0.0342473614500664,5
3087.6547208739803,0.06326654935969707,6
2470.906740271398,0.04170239532424066,7
4050.934515250185,0.04614701918829185,1
1268.916159964855,0.03233263116100921,5
1142.1538901373842,0.046886833087844554,5
2681.0373583935016,0.055794685743384864,8
4586.777000683257,0.04987624143548877,4
2110.2774021186765,0.06293062908239747,2
1689.2372987906126,0.0459014430274034,8
4712.833577317505,0.06797153457030855,7
1672.893018330281,0.06311808209330137,7
2499.3621468541023,0.06148519292801397,6
3916.0620413459687,0.03613687837681099,7
2043.696033910407,0.03961826100314918,9
1919.3981111747253,0.04398662733276155,5
2590.6689357262167,0.037221206245530006,4
4149.4592583873,0.03298932508717809,5
4643.933412650025,0.031033812405659916,2
1125.170111639095,0.046501511498638924,1
1660.432509487681,0.03151345476396473,5
4834.405156587631,0.03699657603234813,9
3371.1651661958736,0.06684905850185975,9
3205.641076615279,0.04994180864935309,4
4254.174717135978,0.03413384450215994,5
1159.1331921137794,0.06546088943112127,9
1055.3450046918992,0.03742711547551448,7
4869.976198806367,0.049800606256806025,1
4314.282742290725,0.06371473838750177,1
3989.5271262330743,0.06952030661618111,3
1622.803080579467,0.03505963114657459,7
2906.41569217304,0.05793513077238846,1
4749.17415426339,0.03308264681125009,5
4734.398382495819,0.05322722405807358,5
1036.9884279181151,0.06084380106358328,2
4009.9656360246295,0.04350075076003779,4
1024.9510657868416,0.05427282362558476,2
4937.206910682226,0.04294174848988314,6
2667.868807982794,0.04242537930024455,2
4894.075031920399,0.043298144544699074,8
2470.98723612255,0.055943864756792146,5
2172.749162293686,0.054716898233327455,6
2265.1678553384195,0.06651229568550496,3
3922.71626655436,0.06277583216877161,6
1798.6913357207877,0.05323276201562552,9
4456.230767170602,0.054643079122632006,1
3362.2907745069692,0.05210198320122576,5
4879.644103797079,0.05710676573354179,9
4948.339613944594,0.04697916264816253,8
1740.7280052085814,0.06859999878916767,7
4823.128214304072,0.03049407326472905,3
1186.1539455167347,0.03612880948321865,3
1111.4548964924227,0.0374704011699175,6
4775.458309314208,0.03590237546548973,2
4849.586949799974,0.05365235230624488,1
1588.9906906879587,0.030743848734464608,2
2769.6632615559924,0.03407908198443324,3
2976.37011195273,0.03514004242544182,4
4441.124946073218,0.06224306915316538,8
3511.668972784676,0.0637038119926758,3
4098.265696806462,0.05643618130319222,7
2940.387381725164,0.04569508895282974,8
3593.654808967313,0.05967870660834805,4
3941.6374401034345,0.06401565762976724,2
3951.525135669205,0.04488137672450569,9
1006.9513071386896,0.056966622351194096,2
1399.6322949202424,0.05774592541090051,2
2454.6417644176636,0.04519320335644365,6
1244.789788414167,0.031423663070787776,9
2531.958809470868,0.04930324259585806,8
2558.267393888769,0.045308042074160254,8
4680.934149110959,0.06642374903792701,8
3268.2874195787635,0.03293780945645043,6
3825.405122134633,0.06940677269472106,1
4548.794728344914,0.0575978454015459,8
2768.5172825972695,0.06651418770460155,3
1007.8485783895288,0.03854812273303039,4
2141.344098501655,0.05639708475879533,6
4256.634800149948,0.03766162254591951,7
4607.364679200299,0.060369986806159195,3
2406.038324472884,0.031159036879654,8
2175.9650119161934,0.04680549571093394,6
4698.020844274934,0.042055239948410914,3
2404.29494393112,0.06094131473564597,6
3608.9807523066333,0.06670861367541578,3
2121.236940202253,0.03092142000271482,5
1391.675195162966,0.06358137779194534,3
3004.9452471440536,0.03616470756484615,7
4692.927348472671,0.05637986924336321,1
3474.56301570922,0.05623406828721378,4
1835.3064991349374,0.056994561283540746,8
3729.718293470452,0.057714320264772155,3
4073.44457639053,0.06687065227422509,9
2283.042247659835,0.0424790916701395,9
3236.8376057241544,0.04748426822950816,3
3727.81252586929,0.054466886097600295,2
1641.4125815219527,0.04991953224976858,1
4856.40375908985,0.04740924112247306,2
2805.0078457993677,0.06578321671084292,1
4918.657561888265,0.06212917409814406,9
1758.2954633779805,0.05036975072507138,6
2935.0941852385777,0.04264882981999221,7
1663.4146147033507,0.05941299522888632,1
1040.7232895357547,0.063905031833205,2
1951.5006903008111,0.042318668600676436,1
2612.749348272334,0.06698901428146306,1
2724.522950896943,0.04693867619310137,6
4546.020620416819,0.04284561838276083,1
3542.7090555233676,0.05455597595365871,9
2737.7666208741207,0.03564307203664638,3
4951.990798439251,0.06644962381152038,9
3456.8973265067425,0.061653332361164125,9
2290.6518599398864,0.034839386711834244,7
